,Ticker,Name,Market,Panel,Sector,Sub-Sector,Comment,Name(EN),Company Code(12),Ticker(4),Ticker(5),Ticker(12),Sector Code,Sub-Sector Code,Panel Code,Idx
663,بتهران,بیمه اتکایی تهران رواک50%تادیه,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی,-,Tehran Ruck Reins,IRO7THRP0006,THRP,THRP1,IRO7THRP0001,66,6603,7,1664
664,قنقش,قند نقش جهان,پایه زرد,بازار پایه زرد فرابورس,قند و شکر,تولید شکر, لغو پذیرش شده,Naghsh Jahan Sugar,IRO7NJSP0009,NJSP,NJSP1,IRO7NJSP0001,38,3842,7,1665
665,خصدرا,صنعتی  دریایی  ایران,پایه زرد,بازار پایه زرد فرابورس,پیمانکاری صنعتی,ساختمان و مهندسی عمران, لغو پذیرش شده,SADRA,IRO7SDRP0001,SDRP,SDRP1,IRO7SDRP0001,45,4520,7,1666
666,وثنو,سرمایه گذاری ساختمانی نوین,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Novin cons. Inv,IRO7SNOP0002,SNOP,SNOP1,IRO7SNOP0001,56,5699,7,1667
667,شفارا,پتروشیمی فارابی,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید مواد شیمیایی پایه به جز کود, لغو پذیرش شده,Farabi Petro.,IRO7FAPP0001,FAPP,FAPP1,IRO7FAPP0001,44,4411,7,1668
668,کهرام,تولیدی گرانیت بهسرام,پایه نارنجی,بازار پایه نارنجی فرابورس,کاشی و سرامیک,تولید گل و سرامیک ساختمانی, لغو پذیرش شده,Behceram Granite,IRO7BEGP0002,BEGP,BEGP1,IRO7BEGP0001,49,4993,7,1669
669,فنفت,صنایع تجهیزات نفت,پایه زرد,بازار پایه زرد فرابورس,فلزات اساسی,تولید آهن و فولاد پایه, قانون احکام دائمی برنامه های توسعه کشور,Petro.Eqpt.Ind.,IRO7PEIZ0002,PEIZ,PEIZ1,IRO7PEIZ0001,27,2710,7,1670
670,قیستو,شرکت قند بیستون,پایه زرد,بازار پایه زرد فرابورس,قند و شکر,تولید شکر, لغو پذیرش شده,Ghand Bisotoon,IRO7BSOP0006,BSOP,BSOP1,IRO7BSOP0001,38,3842,7,1671
671,وایرا,سرمایه گذاری صنایع ایران,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Iran Inds. Co.,IRO7VIRP0001,VIRP,VIRP1,IRO7VIRP0001,56,5699,7,1672
672,وگردش,بانک گردشگری,پایه زرد,بازار پایه زرد فرابورس,بانکها و موسسات اعتباری,سایر واسطه های پولی, لغو پذیرش شده,Tourism Bank,IRO7GRDZ0003,GRDZ,GRDZ1,IRO7GRDZ0001,57,5719,7,1673
673,شلیا,شرکت مواد ویژه لیا,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید شیشه, لغو پذیرش شده,Lia Company,IRO7LIAZ0000,LIAZ,LIAZ1,IRO7LIAZ0001,54,5410,7,1674
674,قشرین,صنعتی و کشاورزی شیرین خراسان,پایه زرد,بازار پایه زرد فرابورس,قند و شکر,تولید شکر, لغو پذیرش شده,Shirin Sugar,IRO7SSUP0009,SSUP,SSUP1,IRO7SSUP0001,38,3842,7,1675
675,شزنگ,تجهیزنیروی زنگان,پایه زرد,بازار پایه زرد فرابورس,فراورده های نفتی، کک و سوخت هسته ای,تولید محصولات پالایش شده پتروشیمی, لغو پذیرش شده,Zangan Equip.,IRO7ZNGP0003,ZNGP,ZNGP1,IRO7ZNGP0001,23,2320,7,1676
676,وهنر,گروه توسعه هنر ایران,پایه زرد,بازار پایه زرد فرابورس,فعالیت های هنری، سرگرمی و خلاقانه,فعالیت های هنری, قانون احکام دائمی برنامه های توسعه کشور,Iran Arts DEV.GRP,IRO7IADP0002,IADP,IADP1,IRO7IADP0001,90,9000,7,1677
677,کایتا,ایتالران,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده,Italran,IRO7ITLP0001,ITLP,ITLP1,IRO7ITLP0001,54,5495,7,1678
678,لخانه,لوازم  خانگی  پارس,پایه زرد,بازار پایه زرد فرابورس,ماشین آلات و تجهیزات,تولید وسایل خانگی, لغو پذیرش شده,Pars Alliance,IRO7LKPP0001,LKPP,LKPP1,IRO7LKPP0001,29,2930,7,1679
679,کاریز,بیمه زندگی کاریزما50%تادیه,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه زندگی,-,Charisma Insur.,IRO7CMIZ0007,CMIZ,CMIZ1,IRO7CMIZ0001,66,6601,7,1680
680,غبهار,کشت وصنعت بهاران گلبهار خراسان,پایه زرد,بازار پایه زرد فرابورس,محصولات غذایی و آشامیدنی به جز قند و شکر,تولید سایر محصولات غذایی, قانون احکام دائمی برنامه های توسعه کشور,Golbahar Khorasan,IRO7GKHP0008,GKHP,GKHP1,IRO7GKHP0001,42,4249,7,1681
681,ثاژن,سخت آژند,پایه نارنجی,بازار پایه نارنجی فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, لغو پذیرش شده,Sakht Ajand,IRO7SJAP0004,SJAP,SJAP1,IRO7SJAP0001,70,7010,7,1682
682,وشهر,بانک شهر,پایه زرد,بازار پایه زرد فرابورس,بانکها و موسسات اعتباری,سایر واسطه های پولی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,S*City Bank,IRO7BSHP0005,BSHP,BSHP1,IRO7BSHP0001,57,5719,7,1683
683,وآفری,بیمه کارآفرین,پایه زرد,بازار پایه زرد فرابورس,بیمه وصندوق بازنشستگی به جزتامین اجتماعی,بیمه غیرزندگی, قانون احکام دائمی برنامه های توسعه کشور,Karafarin Insur.,IRO7KARP0002,KARP,KARP1,IRO7KARP0001,66,6603,7,1684
684,خبازرس,بازرسی مهندسی و صنعتی ایران,پایه زرد,بازار پایه زرد فرابورس,فعالیت مهندسی، تجزیه، تحلیل و آزمایش فنی,تجزیه و تحلیل و آزمایش فنی, قانون احکام دائمی برنامه های توسعه کشور,Iran Ind.Eng.Insp.,IRO7IEIP0003,IEIP,IEIP1,IRO7IEIP0001,71,7120,7,1685
685,وآرین,شرکت توسعه اقتصادی آرین,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Arian Co.,IRO7ARNP0009,ARNP,ARNP1,IRO7ARNP0001,56,5699,7,1686
686,ثتوسا,س.توسعه و عمران استان اردبیل,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Ardebil Omran T,IRO7CTSP0000,CTSP,CTSP1,IRO7CTSP0001,70,7010,7,1687
687,ثنام,س ساختمانی ب نام آوران مهندسی,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Namavaran Co.,IRO7CNAP0006,CNAP,CNAP1,IRO7CNAP0001,70,7010,7,1688
688,شپترو,پتروشیمی آبادان,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید پلاستیک اولیه و لاستیک ترکیبی, لغو پذیرش شده,Abadan Petro.,IRO7APTP0005,APTP,APTP1,IRO7APTP0001,44,4413,7,1689
689,فاهواز,نورد و لوله اهواز,پایه قرمز,بازار پایه قرمز فرابورس,فلزات اساسی,تولید آهن و فولاد پایه, لغو پذیرش شده,Ahwaz Rolling Co,IRO7FAHP0001,FAHP,FAHP1,IRO7FAHP0001,27,2710,7,1690
690,فنرژی,گسترش صنایع انرژی آذرآب,پایه نارنجی,بازار پایه نارنجی فرابورس,ساخت محصولات فلزی,تولید مواد بخار به جز دیگهای بخار مرکزی, لغو پذیرش شده/عدم اظهارنظر,Azarab Indus.,IRO7FNRP0004,FNRP,FNRP1,IRO7FNRP0001,28,2813,7,1691
691,ثقزوی,شرکت عمران و سازندگی قزوین,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,املاک و مستغلات با ملک خود یا لیزینگ شده, قانون احکام دائمی برنامه های توسعه کشور,Qazvin Const.,IRO7QAZP0006,QAZP,QAZP1,IRO7QAZP0001,70,7010,7,1692
692,فالوم,آلومتک,پایه زرد,بازار پایه زرد فرابورس,فلزات اساسی,تولید فلزات گرانبهای غیرآهن, لغو پذیرش شده,Alumtek,IRO7ALTP0009,ALTP,ALTP1,IRO7ALTP0001,27,2720,7,1693
693,سپرمی,پرمیت,پایه قرمز,بازار پایه قرمز فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده/اظهارنظر مردود,Permit,IRO7PRMP0003,PRMP,PRMP1,IRO7PRMP0001,54,5495,7,1694
694,ثاصفا,شرکت  ساختمان  اصفهان,پایه زرد,بازار پایه زرد فرابورس,انبوه سازی، املاک و مستغلات,پیمانکاری املاک و مستغلات, لغو پذیرش شده,Isfahan Const.,IRO7SESP0009,SESP,SESP1,IRO7SESP0001,70,7021,7,1695
695,شسم,تولید سموم  علف  کش,پایه نارنجی,بازار پایه نارنجی فرابورس,محصولات شیمیایی,تولید حشره کش و سایر محصولات شیمیایی, لغو پذیرش شده/عدم اظهارنظر,Herbicides Prod,IRO7TSAP0002,TSAP,TSAP1,IRO7TSAP0001,44,4421,7,1696
696,ساذری,آذریت,پایه زرد,بازار پایه زرد فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده,Azarit,IRO7AZRP0005,AZRP,AZRP1,IRO7AZRP0001,54,5495,7,1697
697,پلوله,گازلوله,پایه زرد,بازار پایه زرد فرابورس,لاستیک و پلاستیک,تولید محصولات پلاستیکی, لغو پذیرش شده,Gazlouleh,IRO7GAZP0008,GAZP,GAZP1,IRO7GAZP0001,25,2520,7,1698
698,سایرا,ایرانیت,پایه نارنجی,بازار پایه نارنجی فرابورس,سایر محصولات کانی غیرفلزی,تولید محصولات بتنی، سیمانی و گچ, لغو پذیرش شده/ اظهارنظر مردود,Iranit,IRO7IRNP0001,IRNP,IRNP1,IRO7IRNP0001,54,5495,7,1699
699,وجامی,سرمایه گذاری جامی,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Jami investment,IRO7JMIP0002,JMIP,JMIP1,IRO7JMIP0001,56,5699,7,1700
700,چنوپا,نیوپان  22 بهمن,پایه زرد,بازار پایه زرد فرابورس,محصولات چوبی,تولید تخته چند لا و سایر تخته ها, لغو پذیرش شده,Bahman Neopan,IRO7NEOP0008,NEOP,NEOP1,IRO7NEOP0001,20,2021,7,1701
701,آبین,کشت و صنعت آبشیرین,پایه زرد,بازار پایه زرد فرابورس,زراعت و خدمات وابسته,پرورش محصولات و باغبانی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Abshirin Agro,IRO7ABYP0004,ABYP,ABYP1,IRO7ABYP0001,1,111,7,1702
702,سباقر,سیمان باقران,پایه زرد,بازار پایه زرد فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ, قانون احکام دائمی برنامه های توسعه کشور,Bagheran Cement,IRO7CBBP0009,CBBP,CBBP1,IRO7CBBP0001,53,5394,7,1703
703,سمتاز,سیمان ممتازان کرمان,پایه زرد,بازار پایه زرد فرابورس,سیمان، آهک و گچ,تولید سیمان، آهک و گچ, قانون احکام دائمی برنامه های توسعه کشور,Momtazan Cement,IRO7CMKP0005,CMKP,CMKP1,IRO7CMKP0001,53,5394,7,1704
704,تپکو,تولیدتجهیزات سنگین هپکو,پایه زرد,بازار پایه زرد فرابورس,ماشین آلات و تجهیزات,تولید ماشین آلات استخراج و ساختمان, لغو پذیرش شده,S*Hepco,IRO7HPKP0007,HPKP,HPKP1,IRO7HPKP0001,29,2924,7,1705
705,فجوش,جوش  و اکسیژن  ایران,پایه زرد,بازار پایه زرد فرابورس,ساخت محصولات فلزی,تولید سایر محصولات فلزی ساخته شده, لغو پذیرش شده,Iran Weld & Ox.,IRO7JSHP0007,JSHP,JSHP1,IRO7JSHP0001,28,2899,7,1706
706,دتهران,داروسازی  تهران  دارو,پایه نارنجی,بازار پایه نارنجی فرابورس,مواد و محصولات دارویی,تولید داروهای شیمیایی و گیاهی, لغو پذیرش شده,Tehran Darou,IRO7THDP0002,THDP,THDP1,IRO7THDP0001,43,4323,7,1707
707,معیار,سرمایه گذاری معیار صنعت پارس,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Meyar Sanat,IRO7PSMP0002,PSMP,PSMP1,IRO7PSMP0001,56,5699,7,1708
708,وامین,س. امین توان آفرین ساز,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, مشمول ماده 36 قانون احکام دائمی برنامه هاي توسعه کشور,Amin Tavan Inv.,IRO7ATAP0002,ATAP,ATAP1,IRO7ATAP0001,56,5699,7,1709
709,فلات,گروه صنایع معادن فلات ایرانیان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Iranian Falat,IRO7FLTP0004,FLTP,FLTP1,IRO7FLTP0001,56,5699,7,1710
710,شپلی,پلی اکریل ایران,پایه زرد,بازار پایه زرد فرابورس,محصولات شیمیایی,تولید نخ های مصنوعی, لغو پذیرش شده,S*Polyacryl Iran,IRO7POIP0002,POIP,POIP1,IRO7POIP0001,44,4430,7,1711
711,واحصا,احیاء صنایع خراسان,پایه زرد,بازار پایه زرد فرابورس,سرمایه گذاریها,سایر واسطه های مالی, قانون احکام دائمی برنامه های توسعه کشور,Ehya Sanaye Co.,IRO7VHSP0001,VHSP,VHSP1,IRO7VHSP0001,56,5699,7,1712
712,وملت,سرمایه گذاری ملت,پایه نارنجی,بازار پایه نارنجی فرابورس,سرمایه گذاریها,سایر واسطه های مالی, لغو پذیرش شده/عدم اظهارنظر,Melat Investment,IRO7MIVP0006,MIVP,MIVP1,IRO7MIVP0001,56,5699,7,1713
